Real-time data - subject to revision
Copyright Environment Canada(2024)

"Real-Time Hydrometric Data for SAN JUAN RIVER NEAR PORT RENFREW (08HA010) [BC]"

08HA010,"SAN JUAN RIVER NEAR PORT RENFREW"
Description of parameters:
46,"Water level (unit values)",m

Date (PST),Parameter ,Value (m),Approval,Qualifier
2024-11-02 15:15:00,46,3.013,Provisional,UNSPECIFIED
2024-11-02 15:20:00,46,3.012,Provisional,UNSPECIFIED
2024-11-02 15:25:00,46,3.014,Provisional,UNSPECIFIED
2024-11-02 15:30:00,46,3.010,Provisional,UNSPECIFIED
2024-11-02 15:35:00,46,3.014,Provisional,UNSPECIFIED
2024-11-02 15:40:00,46,3.006,Provisional,UNSPECIFIED
2024-11-02 15:45:00,46,3.009,Provisional,UNSPECIFIED
2024-11-02 15:50:00,46,3.008,Provisional,UNSPECIFIED
2024-11-02 15:55:00,46,3.009,Provisional,UNSPECIFIED
2024-11-02 16:00:00,46,3.007,Provisional,UNSPECIFIED
2024-11-02 16:05:00,46,3.006,Provisional,UNSPECIFIED
2024-11-02 16:10:00,46,3.004,Provisional,UNSPECIFIED
2024-11-02 16:15:00,46,3.002,Provisional,UNSPECIFIED
2024-11-02 16:20:00,46,3.008,Provisional,UNSPECIFIED
2024-11-02 16:25:00,46,3.001,Provisional,UNSPECIFIED
2024-11-02 16:30:00,46,3.005,Provisional,UNSPECIFIED
2024-11-02 16:35:00,46,3.006,Provisional,UNSPECIFIED
2024-11-02 16:40:00,46,3.007,Provisional,UNSPECIFIED
2024-11-02 16:45:00,46,3.007,Provisional,UNSPECIFIED
2024-11-02 16:50:00,46,3.000,Provisional,UNSPECIFIED
2024-11-02 16:55:00,46,3.000,Provisional,UNSPECIFIED
2024-11-02 17:00:00,46,2.995,Provisional,UNSPECIFIED
2024-11-02 17:05:00,46,3.001,Provisional,UNSPECIFIED
2024-11-02 17:10:00,46,3.001,Provisional,UNSPECIFIED
2024-11-02 17:15:00,46,3.002,Provisional,UNSPECIFIED
2024-11-02 17:20:00,46,2.997,Provisional,UNSPECIFIED
2024-11-02 17:25:00,46,3.003,Provisional,UNSPECIFIED
2024-11-02 17:30:00,46,2.998,Provisional,UNSPECIFIED
2024-11-02 17:35:00,46,3.002,Provisional,UNSPECIFIED
2024-11-02 17:40:00,46,2.996,Provisional,UNSPECIFIED
2024-11-02 17:45:00,46,2.996,Provisional,UNSPECIFIED
2024-11-02 17:50:00,46,2.991,Provisional,UNSPECIFIED
2024-11-02 17:55:00,46,2.996,Provisional,UNSPECIFIED
2024-11-02 18:00:00,46,2.995,Provisional,UNSPECIFIED
2024-11-02 18:05:00,46,2.996,Provisional,UNSPECIFIED
2024-11-02 18:10:00,46,2.996,Provisional,UNSPECIFIED
2024-11-02 18:15:00,46,2.999,Provisional,UNSPECIFIED
2024-11-02 18:20:00,46,2.994,Provisional,UNSPECIFIED
2024-11-02 18:25:00,46,2.995,Provisional,UNSPECIFIED
2024-11-02 18:30:00,46,2.991,Provisional,UNSPECIFIED
2024-11-02 18:35:00,46,2.990,Provisional,UNSPECIFIED
2024-11-02 18:40:00,46,2.992,Provisional,UNSPECIFIED
2024-11-02 18:45:00,46,2.994,Provisional,UNSPECIFIED
2024-11-02 18:50:00,46,2.988,Provisional,UNSPECIFIED
2024-11-02 18:55:00,46,2.997,Provisional,UNSPECIFIED
2024-11-02 19:00:00,46,2.991,Provisional,UNSPECIFIED
2024-11-02 19:05:00,46,2.987,Provisional,UNSPECIFIED
2024-11-02 19:10:00,46,2.989,Provisional,UNSPECIFIED
2024-11-02 19:15:00,46,2.990,Provisional,UNSPECIFIED
2024-11-02 19:20:00,46,2.991,Provisional,UNSPECIFIED
2024-11-02 19:25:00,46,2.990,Provisional,UNSPECIFIED
2024-11-02 19:30:00,46,2.987,Provisional,UNSPECIFIED
2024-11-02 19:35:00,46,2.989,Provisional,UNSPECIFIED
2024-11-02 19:40:00,46,2.989,Provisional,UNSPECIFIED
2024-11-02 19:45:00,46,2.989,Provisional,UNSPECIFIED
2024-11-02 19:50:00,46,2.990,Provisional,UNSPECIFIED
2024-11-02 19:55:00,46,2.987,Provisional,UNSPECIFIED
2024-11-02 20:00:00,46,2.986,Provisional,UNSPECIFIED
2024-11-02 20:05:00,46,2.982,Provisional,UNSPECIFIED
2024-11-02 20:10:00,46,2.985,Provisional,UNSPECIFIED
2024-11-02 20:15:00,46,2.985,Provisional,UNSPECIFIED
2024-11-02 20:20:00,46,2.987,Provisional,UNSPECIFIED
2024-11-02 20:25:00,46,2.985,Provisional,UNSPECIFIED
2024-11-02 20:30:00,46,2.985,Provisional,UNSPECIFIED
2024-11-02 20:35:00,46,2.985,Provisional,UNSPECIFIED
2024-11-02 20:40:00,46,2.985,Provisional,UNSPECIFIED
2024-11-02 20:45:00,46,2.979,Provisional,UNSPECIFIED
2024-11-02 20:50:00,46,2.982,Provisional,UNSPECIFIED
2024-11-02 20:55:00,46,2.983,Provisional,UNSPECIFIED
2024-11-02 21:00:00,46,2.982,Provisional,UNSPECIFIED
2024-11-02 21:05:00,46,2.984,Provisional,UNSPECIFIED
2024-11-02 21:10:00,46,2.984,Provisional,UNSPECIFIED
2024-11-02 21:15:00,46,2.982,Provisional,UNSPECIFIED
2024-11-02 21:20:00,46,2.980,Provisional,UNSPECIFIED
2024-11-02 21:25:00,46,2.979,Provisional,UNSPECIFIED
2024-11-02 21:30:00,46,2.978,Provisional,UNSPECIFIED
2024-11-02 21:35:00,46,2.978,Provisional,UNSPECIFIED
2024-11-02 21:40:00,46,2.978,Provisional,UNSPECIFIED
2024-11-02 21:45:00,46,2.979,Provisional,UNSPECIFIED
2024-11-02 21:50:00,46,2.980,Provisional,UNSPECIFIED
2024-11-02 21:55:00,46,2.983,Provisional,UNSPECIFIED
2024-11-02 22:00:00,46,2.977,Provisional,UNSPECIFIED
2024-11-02 22:05:00,46,2.978,Provisional,UNSPECIFIED
2024-11-02 22:10:00,46,2.980,Provisional,UNSPECIFIED
2024-11-02 22:15:00,46,2.975,Provisional,UNSPECIFIED
2024-11-02 22:20:00,46,2.975,Provisional,UNSPECIFIED
2024-11-02 22:25:00,46,2.978,Provisional,UNSPECIFIED
2024-11-02 22:30:00,46,2.974,Provisional,UNSPECIFIED
2024-11-02 22:35:00,46,2.976,Provisional,UNSPECIFIED
2024-11-02 22:40:00,46,2.971,Provisional,UNSPECIFIED
2024-11-02 22:45:00,46,2.978,Provisional,UNSPECIFIED
2024-11-02 22:50:00,46,2.972,Provisional,UNSPECIFIED
2024-11-02 22:55:00,46,2.975,Provisional,UNSPECIFIED
2024-11-02 23:00:00,46,2.968,Provisional,UNSPECIFIED
2024-11-02 23:05:00,46,2.975,Provisional,UNSPECIFIED
2024-11-02 23:10:00,46,2.972,Provisional,UNSPECIFIED
2024-11-02 23:15:00,46,2.973,Provisional,UNSPECIFIED
2024-11-02 23:20:00,46,2.971,Provisional,UNSPECIFIED
2024-11-02 23:25:00,46,2.969,Provisional,UNSPECIFIED
2024-11-02 23:30:00,46,2.968,Provisional,UNSPECIFIED
2024-11-02 23:35:00,46,2.972,Provisional,UNSPECIFIED
2024-11-02 23:40:00,46,2.968,Provisional,UNSPECIFIED
2024-11-02 23:45:00,46,2.972,Provisional,UNSPECIFIED
2024-11-02 23:50:00,46,2.971,Provisional,UNSPECIFIED
2024-11-02 23:55:00,46,2.968,Provisional,UNSPECIFIED
2024-11-03 00:00:00,46,2.967,Provisional,UNSPECIFIED
2024-11-03 00:05:00,46,2.971,Provisional,UNSPECIFIED
2024-11-03 00:10:00,46,2.969,Provisional,UNSPECIFIED
2024-11-03 00:15:00,46,2.970,Provisional,UNSPECIFIED
2024-11-03 00:20:00,46,2.965,Provisional,UNSPECIFIED
2024-11-03 00:25:00,46,2.971,Provisional,UNSPECIFIED
2024-11-03 00:30:00,46,2.968,Provisional,UNSPECIFIED
2024-11-03 00:35:00,46,2.967,Provisional,UNSPECIFIED
2024-11-03 00:40:00,46,2.963,Provisional,UNSPECIFIED
2024-11-03 00:45:00,46,2.965,Provisional,UNSPECIFIED
2024-11-03 00:50:00,46,2.963,Provisional,UNSPECIFIED
2024-11-03 00:55:00,46,2.966,Provisional,UNSPECIFIED
2024-11-03 01:00:00,46,2.963,Provisional,UNSPECIFIED
2024-11-03 01:05:00,46,2.970,Provisional,UNSPECIFIED
2024-11-03 01:10:00,46,2.961,Provisional,UNSPECIFIED
2024-11-03 01:15:00,46,2.961,Provisional,UNSPECIFIED
2024-11-03 01:20:00,46,2.965,Provisional,UNSPECIFIED
2024-11-03 01:25:00,46,2.966,Provisional,UNSPECIFIED
2024-11-03 01:30:00,46,2.962,Provisional,UNSPECIFIED
2024-11-03 01:35:00,46,2.966,Provisional,UNSPECIFIED
2024-11-03 01:40:00,46,2.962,Provisional,UNSPECIFIED
2024-11-03 01:45:00,46,2.960,Provisional,UNSPECIFIED
2024-11-03 01:50:00,46,2.961,Provisional,UNSPECIFIED
2024-11-03 01:55:00,46,2.957,Provisional,UNSPECIFIED
2024-11-03 02:00:00,46,2.963,Provisional,UNSPECIFIED
2024-11-03 02:05:00,46,2.960,Provisional,UNSPECIFIED
2024-11-03 02:10:00,46,2.957,Provisional,UNSPECIFIED
2024-11-03 02:15:00,46,2.960,Provisional,UNSPECIFIED
2024-11-03 02:20:00,46,2.959,Provisional,UNSPECIFIED
2024-11-03 02:25:00,46,2.957,Provisional,UNSPECIFIED
2024-11-03 02:30:00,46,2.959,Provisional,UNSPECIFIED
2024-11-03 02:35:00,46,2.952,Provisional,UNSPECIFIED
2024-11-03 02:40:00,46,2.956,Provisional,UNSPECIFIED
2024-11-03 02:45:00,46,2.955,Provisional,UNSPECIFIED
2024-11-03 02:50:00,46,2.957,Provisional,UNSPECIFIED
2024-11-03 02:55:00,46,2.953,Provisional,UNSPECIFIED
2024-11-03 03:00:00,46,2.952,Provisional,UNSPECIFIED
2024-11-03 03:05:00,46,2.948,Provisional,UNSPECIFIED
2024-11-03 03:10:00,46,2.956,Provisional,UNSPECIFIED
2024-11-03 03:15:00,46,2.953,Provisional,UNSPECIFIED
2024-11-03 03:20:00,46,2.952,Provisional,UNSPECIFIED
2024-11-03 03:25:00,46,2.954,Provisional,UNSPECIFIED
2024-11-03 03:30:00,46,2.955,Provisional,UNSPECIFIED
2024-11-03 03:35:00,46,2.949,Provisional,UNSPECIFIED
2024-11-03 03:40:00,46,2.953,Provisional,UNSPECIFIED
2024-11-03 03:45:00,46,2.951,Provisional,UNSPECIFIED
2024-11-03 03:50:00,46,2.949,Provisional,UNSPECIFIED
2024-11-03 03:55:00,46,2.950,Provisional,UNSPECIFIED
2024-11-03 04:00:00,46,2.947,Provisional,UNSPECIFIED
2024-11-03 04:05:00,46,2.946,Provisional,UNSPECIFIED
2024-11-03 04:10:00,46,2.947,Provisional,UNSPECIFIED
2024-11-03 04:15:00,46,2.950,Provisional,UNSPECIFIED
2024-11-03 04:20:00,46,2.949,Provisional,UNSPECIFIED
2024-11-03 04:25:00,46,2.947,Provisional,UNSPECIFIED
2024-11-03 04:30:00,46,2.946,Provisional,UNSPECIFIED
2024-11-03 04:35:00,46,2.947,Provisional,UNSPECIFIED
2024-11-03 04:40:00,46,2.946,Provisional,UNSPECIFIED
2024-11-03 04:45:00,46,2.944,Provisional,UNSPECIFIED
2024-11-03 04:50:00,46,2.943,Provisional,UNSPECIFIED
2024-11-03 04:55:00,46,2.942,Provisional,UNSPECIFIED
2024-11-03 05:00:00,46,2.940,Provisional,UNSPECIFIED
2024-11-03 05:05:00,46,2.944,Provisional,UNSPECIFIED
2024-11-03 05:10:00,46,2.945,Provisional,UNSPECIFIED
2024-11-03 05:15:00,46,2.942,Provisional,UNSPECIFIED
2024-11-03 05:20:00,46,2.938,Provisional,UNSPECIFIED
2024-11-03 05:25:00,46,2.941,Provisional,UNSPECIFIED
2024-11-03 05:30:00,46,2.935,Provisional,UNSPECIFIED
2024-11-03 05:35:00,46,2.938,Provisional,UNSPECIFIED
2024-11-03 05:40:00,46,2.940,Provisional,UNSPECIFIED
2024-11-03 05:45:00,46,2.940,Provisional,UNSPECIFIED
2024-11-03 05:50:00,46,2.939,Provisional,UNSPECIFIED
2024-11-03 05:55:00,46,2.939,Provisional,UNSPECIFIED
2024-11-03 06:00:00,46,2.937,Provisional,UNSPECIFIED
2024-11-03 06:05:00,46,2.938,Provisional,UNSPECIFIED
2024-11-03 06:10:00,46,2.937,Provisional,UNSPECIFIED
2024-11-03 06:15:00,46,2.937,Provisional,UNSPECIFIED
2024-11-03 06:20:00,46,2.937,Provisional,UNSPECIFIED
2024-11-03 06:25:00,46,2.934,Provisional,UNSPECIFIED
2024-11-03 06:30:00,46,2.935,Provisional,UNSPECIFIED
2024-11-03 06:35:00,46,2.939,Provisional,UNSPECIFIED
2024-11-03 06:40:00,46,2.931,Provisional,UNSPECIFIED
2024-11-03 06:45:00,46,2.935,Provisional,UNSPECIFIED
2024-11-03 06:50:00,46,2.934,Provisional,UNSPECIFIED
2024-11-03 06:55:00,46,2.932,Provisional,UNSPECIFIED
2024-11-03 07:00:00,46,2.931,Provisional,UNSPECIFIED
2024-11-03 07:05:00,46,2.927,Provisional,UNSPECIFIED
2024-11-03 07:10:00,46,2.930,Provisional,UNSPECIFIED
2024-11-03 07:15:00,46,2.928,Provisional,UNSPECIFIED
2024-11-03 07:20:00,46,2.930,Provisional,UNSPECIFIED
2024-11-03 07:25:00,46,2.935,Provisional,UNSPECIFIED
2024-11-03 07:30:00,46,2.932,Provisional,UNSPECIFIED
2024-11-03 07:35:00,46,2.931,Provisional,UNSPECIFIED
2024-11-03 07:40:00,46,2.928,Provisional,UNSPECIFIED
2024-11-03 07:45:00,46,2.928,Provisional,UNSPECIFIED
2024-11-03 07:50:00,46,2.925,Provisional,UNSPECIFIED
2024-11-03 07:55:00,46,2.924,Provisional,UNSPECIFIED
2024-11-03 08:00:00,46,2.924,Provisional,UNSPECIFIED
2024-11-03 08:05:00,46,2.928,Provisional,UNSPECIFIED
2024-11-03 08:10:00,46,2.929,Provisional,UNSPECIFIED
2024-11-03 08:15:00,46,2.927,Provisional,UNSPECIFIED
2024-11-03 08:20:00,46,2.930,Provisional,UNSPECIFIED
2024-11-03 08:25:00,46,2.925,Provisional,UNSPECIFIED
2024-11-03 08:30:00,46,2.922,Provisional,UNSPECIFIED
2024-11-03 08:35:00,46,2.926,Provisional,UNSPECIFIED
2024-11-03 08:40:00,46,2.921,Provisional,UNSPECIFIED
2024-11-03 08:45:00,46,2.922,Provisional,UNSPECIFIED
2024-11-03 08:50:00,46,2.924,Provisional,UNSPECIFIED
2024-11-03 08:55:00,46,2.923,Provisional,UNSPECIFIED
2024-11-03 09:00:00,46,2.925,Provisional,UNSPECIFIED
2024-11-03 09:05:00,46,2.922,Provisional,UNSPECIFIED
2024-11-03 09:10:00,46,2.922,Provisional,UNSPECIFIED
2024-11-03 09:15:00,46,2.920,Provisional,UNSPECIFIED
2024-11-03 09:20:00,46,2.920,Provisional,UNSPECIFIED
2024-11-03 09:25:00,46,2.919,Provisional,UNSPECIFIED
2024-11-03 09:30:00,46,2.918,Provisional,UNSPECIFIED
2024-11-03 09:35:00,46,2.920,Provisional,UNSPECIFIED
2024-11-03 09:40:00,46,2.919,Provisional,UNSPECIFIED
2024-11-03 09:45:00,46,2.920,Provisional,UNSPECIFIED
2024-11-03 09:50:00,46,2.919,Provisional,UNSPECIFIED
2024-11-03 09:55:00,46,2.918,Provisional,UNSPECIFIED
2024-11-03 10:00:00,46,2.916,Provisional,UNSPECIFIED
2024-11-03 10:05:00,46,2.915,Provisional,UNSPECIFIED
2024-11-03 10:10:00,46,2.917,Provisional,UNSPECIFIED
2024-11-03 10:15:00,46,2.915,Provisional,UNSPECIFIED
2024-11-03 10:20:00,46,2.915,Provisional,UNSPECIFIED
2024-11-03 10:25:00,46,2.917,Provisional,UNSPECIFIED
2024-11-03 10:30:00,46,2.913,Provisional,UNSPECIFIED
2024-11-03 10:35:00,46,2.912,Provisional,UNSPECIFIED
2024-11-03 10:40:00,46,2.914,Provisional,UNSPECIFIED
2024-11-03 10:45:00,46,2.910,Provisional,UNSPECIFIED
2024-11-03 10:50:00,46,2.911,Provisional,UNSPECIFIED
2024-11-03 10:55:00,46,2.913,Provisional,UNSPECIFIED
2024-11-03 11:00:00,46,2.912,Provisional,UNSPECIFIED
2024-11-03 11:05:00,46,2.909,Provisional,UNSPECIFIED
2024-11-03 11:10:00,46,2.909,Provisional,UNSPECIFIED
2024-11-03 11:15:00,46,2.911,Provisional,UNSPECIFIED
2024-11-03 11:20:00,46,2.908,Provisional,UNSPECIFIED
2024-11-03 11:25:00,46,2.911,Provisional,UNSPECIFIED
2024-11-03 11:30:00,46,2.909,Provisional,UNSPECIFIED
2024-11-03 11:35:00,46,2.911,Provisional,UNSPECIFIED
2024-11-03 11:40:00,46,2.903,Provisional,UNSPECIFIED
2024-11-03 11:45:00,46,2.903,Provisional,UNSPECIFIED
2024-11-03 11:50:00,46,2.902,Provisional,UNSPECIFIED
2024-11-03 11:55:00,46,2.902,Provisional,UNSPECIFIED
2024-11-03 12:00:00,46,2.906,Provisional,UNSPECIFIED
2024-11-03 12:05:00,46,2.906,Provisional,UNSPECIFIED
2024-11-03 12:10:00,46,2.897,Provisional,UNSPECIFIED
2024-11-03 12:15:00,46,2.902,Provisional,UNSPECIFIED
2024-11-03 12:20:00,46,2.896,Provisional,UNSPECIFIED
2024-11-03 12:25:00,46,2.902,Provisional,UNSPECIFIED
2024-11-03 12:30:00,46,2.901,Provisional,UNSPECIFIED
2024-11-03 12:35:00,46,2.903,Provisional,UNSPECIFIED
2024-11-03 12:40:00,46,2.903,Provisional,UNSPECIFIED
2024-11-03 12:45:00,46,2.899,Provisional,UNSPECIFIED
2024-11-03 12:50:00,46,2.899,Provisional,UNSPECIFIED
2024-11-03 12:55:00,46,2.902,Provisional,UNSPECIFIED
2024-11-03 13:00:00,46,2.900,Provisional,UNSPECIFIED
2024-11-03 13:05:00,46,2.900,Provisional,UNSPECIFIED
2024-11-03 13:10:00,46,2.895,Provisional,UNSPECIFIED
2024-11-03 13:15:00,46,2.900,Provisional,UNSPECIFIED
2024-11-03 13:20:00,46,2.897,Provisional,UNSPECIFIED
2024-11-03 13:25:00,46,2.897,Provisional,UNSPECIFIED
2024-11-03 13:30:00,46,2.899,Provisional,UNSPECIFIED
2024-11-03 13:35:00,46,2.895,Provisional,UNSPECIFIED
2024-11-03 13:40:00,46,2.895,Provisional,UNSPECIFIED
2024-11-03 13:45:00,46,2.893,Provisional,UNSPECIFIED
2024-11-03 13:50:00,46,2.891,Provisional,UNSPECIFIED
2024-11-03 13:55:00,46,2.895,Provisional,UNSPECIFIED
2024-11-03 14:00:00,46,2.892,Provisional,UNSPECIFIED
2024-11-03 14:05:00,46,2.894,Provisional,UNSPECIFIED
2024-11-03 14:10:00,46,2.891,Provisional,UNSPECIFIED
2024-11-03 14:15:00,46,2.891,Provisional,UNSPECIFIED
2024-11-03 14:20:00,46,2.892,Provisional,UNSPECIFIED
2024-11-03 14:25:00,46,2.891,Provisional,UNSPECIFIED
2024-11-03 14:30:00,46,2.887,Provisional,UNSPECIFIED
2024-11-03 14:35:00,46,2.893,Provisional,UNSPECIFIED
2024-11-03 14:40:00,46,2.889,Provisional,UNSPECIFIED
2024-11-03 14:45:00,46,2.891,Provisional,UNSPECIFIED
2024-11-03 14:50:00,46,2.888,Provisional,UNSPECIFIED
2024-11-03 14:55:00,46,2.888,Provisional,UNSPECIFIED
2024-11-03 15:00:00,46,2.892,Provisional,UNSPECIFIED
2024-11-03 15:05:00,46,2.887,Provisional,UNSPECIFIED
2024-11-03 15:10:00,46,2.889,Provisional,UNSPECIFIED
2024-11-03 15:15:00,46,2.886,Provisional,UNSPECIFIED
2024-11-03 15:20:00,46,2.889,Provisional,UNSPECIFIED
2024-11-03 15:25:00,46,2.885,Provisional,UNSPECIFIED
2024-11-03 15:30:00,46,2.886,Provisional,UNSPECIFIED
2024-11-03 15:35:00,46,2.887,Provisional,UNSPECIFIED
2024-11-03 15:40:00,46,2.883,Provisional,UNSPECIFIED
2024-11-03 15:45:00,46,2.882,Provisional,UNSPECIFIED
2024-11-03 15:50:00,46,2.880,Provisional,UNSPECIFIED
2024-11-03 15:55:00,46,2.884,Provisional,UNSPECIFIED
2024-11-03 16:00:00,46,2.882,Provisional,UNSPECIFIED
2024-11-03 16:05:00,46,2.883,Provisional,UNSPECIFIED
2024-11-03 16:10:00,46,2.879,Provisional,UNSPECIFIED
2024-11-03 16:15:00,46,2.883,Provisional,UNSPECIFIED
2024-11-03 16:20:00,46,2.879,Provisional,UNSPECIFIED
2024-11-03 16:25:00,46,2.880,Provisional,UNSPECIFIED
2024-11-03 16:30:00,46,2.883,Provisional,UNSPECIFIED
2024-11-03 16:35:00,46,2.881,Provisional,UNSPECIFIED
2024-11-03 16:40:00,46,2.877,Provisional,UNSPECIFIED
2024-11-03 16:45:00,46,2.877,Provisional,UNSPECIFIED
2024-11-03 16:50:00,46,2.875,Provisional,UNSPECIFIED
2024-11-03 16:55:00,46,2.876,Provisional,UNSPECIFIED
2024-11-03 17:00:00,46,2.877,Provisional,UNSPECIFIED
2024-11-03 17:05:00,46,2.879,Provisional,UNSPECIFIED
2024-11-03 17:10:00,46,2.876,Provisional,UNSPECIFIED
2024-11-03 17:15:00,46,2.879,Provisional,UNSPECIFIED
2024-11-03 17:20:00,46,2.874,Provisional,UNSPECIFIED
2024-11-03 17:25:00,46,2.875,Provisional,UNSPECIFIED
2024-11-03 17:30:00,46,2.872,Provisional,UNSPECIFIED
2024-11-03 17:35:00,46,2.876,Provisional,UNSPECIFIED
2024-11-03 17:40:00,46,2.875,Provisional,UNSPECIFIED
2024-11-03 17:45:00,46,2.876,Provisional,UNSPECIFIED
2024-11-03 17:50:00,46,2.875,Provisional,UNSPECIFIED
2024-11-03 17:55:00,46,2.870,Provisional,UNSPECIFIED
2024-11-03 18:00:00,46,2.872,Provisional,UNSPECIFIED
2024-11-03 18:05:00,46,2.872,Provisional,UNSPECIFIED
2024-11-03 18:10:00,46,2.873,Provisional,UNSPECIFIED
2024-11-03 18:15:00,46,2.870,Provisional,UNSPECIFIED
2024-11-03 18:20:00,46,2.872,Provisional,UNSPECIFIED
2024-11-03 18:25:00,46,2.874,Provisional,UNSPECIFIED
2024-11-03 18:30:00,46,2.872,Provisional,UNSPECIFIED
2024-11-03 18:35:00,46,2.869,Provisional,UNSPECIFIED
2024-11-03 18:40:00,46,2.869,Provisional,UNSPECIFIED
2024-11-03 18:45:00,46,2.868,Provisional,UNSPECIFIED
2024-11-03 18:50:00,46,2.867,Provisional,UNSPECIFIED
2024-11-03 18:55:00,46,2.869,Provisional,UNSPECIFIED
2024-11-03 19:00:00,46,2.867,Provisional,UNSPECIFIED
2024-11-03 19:05:00,46,2.868,Provisional,UNSPECIFIED
2024-11-03 19:10:00,46,2.865,Provisional,UNSPECIFIED
2024-11-03 19:15:00,46,2.865,Provisional,UNSPECIFIED
2024-11-03 19:20:00,46,2.869,Provisional,UNSPECIFIED
2024-11-03 19:25:00,46,2.867,Provisional,UNSPECIFIED
2024-11-03 19:30:00,46,2.863,Provisional,UNSPECIFIED
2024-11-03 19:35:00,46,2.866,Provisional,UNSPECIFIED
2024-11-03 19:40:00,46,2.863,Provisional,UNSPECIFIED
2024-11-03 19:45:00,46,2.865,Provisional,UNSPECIFIED
2024-11-03 19:50:00,46,2.864,Provisional,UNSPECIFIED
2024-11-03 19:55:00,46,2.863,Provisional,UNSPECIFIED
2024-11-03 20:00:00,46,2.867,Provisional,UNSPECIFIED
2024-11-03 20:05:00,46,2.864,Provisional,UNSPECIFIED
2024-11-03 20:10:00,46,2.862,Provisional,UNSPECIFIED
2024-11-03 20:15:00,46,2.862,Provisional,UNSPECIFIED
2024-11-03 20:20:00,46,2.863,Provisional,UNSPECIFIED
2024-11-03 20:25:00,46,2.859,Provisional,UNSPECIFIED
2024-11-03 20:30:00,46,2.859,Provisional,UNSPECIFIED
2024-11-03 20:35:00,46,2.862,Provisional,UNSPECIFIED
2024-11-03 20:40:00,46,2.859,Provisional,UNSPECIFIED
2024-11-03 20:45:00,46,2.861,Provisional,UNSPECIFIED
2024-11-03 20:50:00,46,2.859,Provisional,UNSPECIFIED
2024-11-03 20:55:00,46,2.860,Provisional,UNSPECIFIED
2024-11-03 21:00:00,46,2.857,Provisional,UNSPECIFIED
2024-11-03 21:05:00,46,2.860,Provisional,UNSPECIFIED
2024-11-03 21:10:00,46,2.860,Provisional,UNSPECIFIED
2024-11-03 21:15:00,46,2.858,Provisional,UNSPECIFIED
2024-11-03 21:20:00,46,2.859,Provisional,UNSPECIFIED
2024-11-03 21:25:00,46,2.859,Provisional,UNSPECIFIED
2024-11-03 21:30:00,46,2.855,Provisional,UNSPECIFIED
2024-11-03 21:35:00,46,2.857,Provisional,UNSPECIFIED
2024-11-03 21:40:00,46,2.855,Provisional,UNSPECIFIED
2024-11-03 21:45:00,46,2.856,Provisional,UNSPECIFIED
2024-11-03 21:50:00,46,2.857,Provisional,UNSPECIFIED
2024-11-03 21:55:00,46,2.852,Provisional,UNSPECIFIED
2024-11-03 22:00:00,46,2.854,Provisional,UNSPECIFIED
2024-11-03 22:05:00,46,2.853,Provisional,UNSPECIFIED
2024-11-03 22:10:00,46,2.853,Provisional,UNSPECIFIED
2024-11-03 22:15:00,46,2.853,Provisional,UNSPECIFIED
2024-11-03 22:20:00,46,2.850,Provisional,UNSPECIFIED
2024-11-03 22:25:00,46,2.851,Provisional,UNSPECIFIED
2024-11-03 22:30:00,46,2.852,Provisional,UNSPECIFIED
2024-11-03 22:35:00,46,2.853,Provisional,UNSPECIFIED
2024-11-03 22:40:00,46,2.849,Provisional,UNSPECIFIED
2024-11-03 22:45:00,46,2.846,Provisional,UNSPECIFIED
2024-11-03 22:50:00,46,2.848,Provisional,UNSPECIFIED
2024-11-03 22:55:00,46,2.850,Provisional,UNSPECIFIED
2024-11-03 23:00:00,46,2.852,Provisional,UNSPECIFIED
2024-11-03 23:05:00,46,2.845,Provisional,UNSPECIFIED
2024-11-03 23:10:00,46,2.850,Provisional,UNSPECIFIED
2024-11-03 23:15:00,46,2.847,Provisional,UNSPECIFIED
2024-11-03 23:20:00,46,2.849,Provisional,UNSPECIFIED
2024-11-03 23:25:00,46,2.849,Provisional,UNSPECIFIED
2024-11-03 23:30:00,46,2.846,Provisional,UNSPECIFIED
2024-11-03 23:35:00,46,2.847,Provisional,UNSPECIFIED
2024-11-03 23:40:00,46,2.844,Provisional,UNSPECIFIED
2024-11-03 23:45:00,46,2.849,Provisional,UNSPECIFIED
2024-11-03 23:50:00,46,2.846,Provisional,UNSPECIFIED
2024-11-03 23:55:00,46,2.845,Provisional,UNSPECIFIED
2024-11-04 00:00:00,46,2.845,Provisional,UNSPECIFIED
2024-11-04 00:05:00,46,2.845,Provisional,UNSPECIFIED
2024-11-04 00:10:00,46,2.845,Provisional,UNSPECIFIED
2024-11-04 00:15:00,46,2.842,Provisional,UNSPECIFIED
2024-11-04 00:20:00,46,2.845,Provisional,UNSPECIFIED
2024-11-04 00:25:00,46,2.842,Provisional,UNSPECIFIED
2024-11-04 00:30:00,46,2.844,Provisional,UNSPECIFIED
2024-11-04 00:35:00,46,2.841,Provisional,UNSPECIFIED
2024-11-04 00:40:00,46,2.842,Provisional,UNSPECIFIED
2024-11-04 00:45:00,46,2.841,Provisional,UNSPECIFIED
2024-11-04 00:50:00,46,2.842,Provisional,UNSPECIFIED
2024-11-04 00:55:00,46,2.841,Provisional,UNSPECIFIED
2024-11-04 01:00:00,46,2.841,Provisional,UNSPECIFIED
2024-11-04 01:05:00,46,2.844,Provisional,UNSPECIFIED
