"ec5_form3_uuid","ec5_form2_uuid","created_at","date","uploaded_at","created_by","title","X242_Species","X243_Life_Stage","X244_List","X245_Is_this_fish_a_r","X246_Recaptured_PIT_T","X248_Adipose_Clip_Sta","X249_Fork_Length_mm","X250_Height_mm","X251_Weight_g","X252_Are_you_collecti","X254_DNA_sample__What","X255_Gill_Vial_","X256_Time_gill_sample","X258_Clinical_Signs_c","X259__of_Adult_Motile","X260_Clinical_Comment","X261_Are_you_PIT_tagg","X263_PIT_tag_tray__Ph","X264_PIT_Tag__last_4_","X265_PIT_Tag_Comments","X266_Is_this_a_lethal","X268_Lethal_Sample_","X269_Type_of_Lethal_S","X271_Fish_Photo_clini","X272_Comments","ec5_form1_uuid","X2_Date","X5_Survey_Location_ri","UTM_Northing_99_Coordinates","UTM_Easting_99_Coordinates","geometry","lat","long"
"362885de-59e9-4f6b-b0db-881f333c6f65","575fc22e-c770-48ad-ad77-bb3d9f1e810f","2024-05-23T21:37:08.638Z",2024-05-23,"2024-05-24T18:13:00.000Z","followthefishdata1@gmail.com","Chum 105","Chum","Smolt","","No",NA,"Not clipped",105,27,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","235cf221-06cf-4fc8-8659-37eb4b2744c3",2024-05-23,"PSJ-PRS4 Jap Rock",5379867,393591,c(-124.442256749974, 48.562860171536),48.562860171536,-124.442256749974
"acf4f207-591f-4ef2-a45e-34a5b8de49a7","575fc22e-c770-48ad-ad77-bb3d9f1e810f","2024-05-23T21:39:26.311Z",2024-05-23,"2024-05-24T18:13:02.000Z","followthefishdata1@gmail.com","Chum 110","Chum","Smolt","","No",NA,"Not clipped",110,28,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","235cf221-06cf-4fc8-8659-37eb4b2744c3",2024-05-23,"PSJ-PRS4 Jap Rock",5379867,393591,c(-124.442256749974, 48.562860171536),48.562860171536,-124.442256749974
"774fc26d-96db-4212-afff-3750b26671a4","575fc22e-c770-48ad-ad77-bb3d9f1e810f","2024-05-23T21:40:27.739Z",2024-05-23,"2024-05-24T18:13:04.000Z","followthefishdata1@gmail.com","Chum 108","Chum","Smolt","","No",NA,"Not clipped",108,28,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","235cf221-06cf-4fc8-8659-37eb4b2744c3",2024-05-23,"PSJ-PRS4 Jap Rock",5379867,393591,c(-124.442256749974, 48.562860171536),48.562860171536,-124.442256749974
"7546247d-d28b-48c3-8a7b-9bc3807776b4","575fc22e-c770-48ad-ad77-bb3d9f1e810f","2024-05-23T21:42:00.780Z",2024-05-23,"2024-05-24T18:13:07.000Z","followthefishdata1@gmail.com","Chum 108","Chum","Smolt","","No",NA,"Not clipped",108,28,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","235cf221-06cf-4fc8-8659-37eb4b2744c3",2024-05-23,"PSJ-PRS4 Jap Rock",5379867,393591,c(-124.442256749974, 48.562860171536),48.562860171536,-124.442256749974
"4070e4dc-49d9-42d0-a4f9-b5520b264b8f","575fc22e-c770-48ad-ad77-bb3d9f1e810f","2024-05-23T21:43:08.570Z",2024-05-23,"2024-05-24T18:13:09.000Z","followthefishdata1@gmail.com","Chum 106","Chum","Smolt","","No",NA,"Not clipped",106,28,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","235cf221-06cf-4fc8-8659-37eb4b2744c3",2024-05-23,"PSJ-PRS4 Jap Rock",5379867,393591,c(-124.442256749974, 48.562860171536),48.562860171536,-124.442256749974
"6e989734-7037-47b2-9794-5f7d0bf81337","575fc22e-c770-48ad-ad77-bb3d9f1e810f","2024-05-23T21:59:19.398Z",2024-05-23,"2024-05-24T18:13:11.000Z","followthefishdata1@gmail.com","Chinook 156 Sj24-prs006","Chinook","Smolt","","No",NA,"Not clipped",156,28,NA,"Yes","SJ24-PRS006","","14:58","",NA,"","No",NA,NA,NA,"No","","","","","235cf221-06cf-4fc8-8659-37eb4b2744c3",2024-05-23,"PSJ-PRS4 Jap Rock",5379867,393591,c(-124.442256749974, 48.562860171536),48.562860171536,-124.442256749974
"1b5b2032-dacf-4e89-a7e2-4cb92fe5edcd","575fc22e-c770-48ad-ad77-bb3d9f1e810f","2024-05-23T22:01:33.906Z",2024-05-23,"2024-05-24T18:13:13.000Z","followthefishdata1@gmail.com","Coho 100 Sj24-prs007","Coho","Smolt","","No",NA,"Not clipped",100,19,NA,"Yes","SJ24-PRS007","","15:00","",NA,"","No",NA,NA,NA,"No","","","","","235cf221-06cf-4fc8-8659-37eb4b2744c3",2024-05-23,"PSJ-PRS4 Jap Rock",5379867,393591,c(-124.442256749974, 48.562860171536),48.562860171536,-124.442256749974
"be0d6057-8734-4c3b-be59-3fcf77c47b73","575fc22e-c770-48ad-ad77-bb3d9f1e810f","2024-05-23T22:03:29.211Z",2024-05-23,"2024-05-24T18:13:16.000Z","followthefishdata1@gmail.com","Other 170","Other","Smolt","Anchovy","No",NA,"Not clipped",170,30,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","235cf221-06cf-4fc8-8659-37eb4b2744c3",2024-05-23,"PSJ-PRS4 Jap Rock",5379867,393591,c(-124.442256749974, 48.562860171536),48.562860171536,-124.442256749974
"8ccd135d-ad69-4123-9c33-0d096173c3d3","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:28:32.000Z",2024-06-12,"2024-06-13T03:30:11.000Z","jonat192@gmail.com","Chinook 90 SJ24-PRS008","Chinook","Smolt","","No",NA,"Clipped",90,18,NA,"Yes","SJ24-PRS008","","11:27","",NA,"","No",NA,NA,NA,"No","","","","Has a CWT","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"f0e47fef-3e94-4907-9f00-30d675b93c64","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:31:14.000Z",2024-06-12,"2024-06-13T03:30:09.000Z","jonat192@gmail.com","Chinook 120 SJ24-PRS009","Chinook","Smolt","","No",NA,"Not clipped",120,22,NA,"Yes","SJ24-PRS009","","11:30","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"c397f4a2-9ac8-47ab-b96c-e0480f028f4b","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:34:40.000Z",2024-06-12,"2024-06-13T03:31:20.000Z","jonat192@gmail.com","Chinook 84 SJ24-PRS010","Chinook","Smolt","","No",NA,"Clipped",84,18,NA,"Yes","SJ24-PRS010","","11:33","",NA,"","No",NA,NA,NA,"Yes","SJ24-PRS010","Random","c397f4a2-9ac8-47ab-b96c-e0480f028f4b_1718217246.jpg","Has a CWT","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"b5588b39-418d-40b9-a826-9aecca02635e","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:36:50.000Z",2024-06-12,"2024-06-13T03:30:13.000Z","jonat192@gmail.com","Other 160","Other","Adult","Herring","No",NA,"Not clipped",160,21,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"ecc2757c-1c08-4d59-8ddd-ab7734ffc1ad","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:37:46.000Z",2024-06-12,"2024-06-13T03:30:16.000Z","jonat192@gmail.com","Other 140","Other","Adult","Smelt","No",NA,"Not clipped",140,22,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"8a82b781-5c05-4606-95f9-75b8cf842fa1","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:38:37.000Z",2024-06-12,"2024-06-13T03:30:17.000Z","jonat192@gmail.com","Other 120","Other","Adult","Herring","No",NA,"Not clipped",120,23,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"41d6d6cf-528b-48d5-8c00-99c13aff2db1","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:39:57.000Z",2024-06-12,"2024-06-13T03:30:19.000Z","jonat192@gmail.com","Other 128","Other","Adult","Herring","No",NA,"Not clipped",128,24,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"7e863b7e-da1d-412f-a3cf-bd71bca224ae","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:40:38.000Z",2024-06-12,"2024-06-13T03:30:21.000Z","jonat192@gmail.com","Other 109","Other","Adult","Herring","No",NA,"Not clipped",109,20,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"6a760393-dd05-47b7-80ed-f5c91b883346","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:41:35.000Z",2024-06-12,"2024-06-13T03:30:23.000Z","jonat192@gmail.com","Other 124","Other","Adult","Herring","No",NA,"Not clipped",124,24,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"7479abf6-9973-4810-8a58-6360ef943650","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:42:11.000Z",2024-06-12,"2024-06-13T03:30:25.000Z","jonat192@gmail.com","Other 164","Other","Adult","Smelt","No",NA,"Not clipped",164,22,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"542cd4ff-2afc-4670-aa40-a85e30e20870","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:42:49.000Z",2024-06-12,"2024-06-13T03:30:27.000Z","jonat192@gmail.com","Other 132","Other","Adult","Herring","No",NA,"Not clipped",132,24,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"35166658-5bc8-4497-be7f-662e9a48b391","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:43:29.000Z",2024-06-12,"2024-06-13T03:30:29.000Z","jonat192@gmail.com","Other 128","Other","Adult","herring","No",NA,"Not clipped",128,26,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"3cf01687-082a-486a-8826-92237bcc5ee7","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:44:03.000Z",2024-06-12,"2024-06-13T03:30:31.000Z","jonat192@gmail.com","Other 144","Other","Adult","Smelt","No",NA,"Not clipped",144,22,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"1e342edd-f09e-4c74-aca8-90ed29c3acee","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:44:39.000Z",2024-06-12,"2024-06-13T03:30:33.000Z","jonat192@gmail.com","Other 140","Other","Adult","Herring","No",NA,"Not clipped",140,28,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"753c865a-9061-48e3-b7ec-a32a8ab9e6b8","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:45:17.000Z",2024-06-12,"2024-06-13T03:30:36.000Z","jonat192@gmail.com","Other 120","Other","Adult","Herring","No",NA,"Not clipped",120,21,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"dddb35da-964d-42d4-bdca-57c1b7afbac1","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:45:58.000Z",2024-06-12,"2024-06-13T03:30:38.000Z","jonat192@gmail.com","Other 140","Other","Adult","Anchovy","No",NA,"Not clipped",140,24,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"b88577ee-0b9f-41b7-ab5b-2fa48c32785b","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:46:34.000Z",2024-06-12,"2024-06-13T03:30:40.000Z","jonat192@gmail.com","Other 126","Other","Adult","Herring","No",NA,"Not clipped",126,26,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"d88fc65d-1ade-442d-abd8-30bfcaadd74f","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:47:10.000Z",2024-06-12,"2024-06-13T03:30:42.000Z","jonat192@gmail.com","Other 136","Other","Adult","Herring","No",NA,"Not clipped",136,26,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"bef733fb-7ce4-4f22-ab47-bf3f25c7fd14","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:47:49.000Z",2024-06-12,"2024-06-13T03:30:43.000Z","jonat192@gmail.com","Other 135","Other","Adult","Herring","No",NA,"Not clipped",135,25,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"0ecc685e-5ef7-4852-bffd-82b41b4032d0","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:48:23.000Z",2024-06-12,"2024-06-13T03:30:46.000Z","jonat192@gmail.com","Other 154","Other","Adult","Smelt","No",NA,"Not clipped",154,24,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"c6bbe8d4-5f21-4780-b1cd-a1127a2bdb73","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:49:10.000Z",2024-06-12,"2024-06-13T03:30:47.000Z","jonat192@gmail.com","Other 112","Other","Adult","Herring","No",NA,"Not clipped",112,21,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"1eb01f00-e978-4430-bcdb-98c3d7864ef6","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:49:45.000Z",2024-06-12,"2024-06-13T03:30:49.000Z","jonat192@gmail.com","Other 124","Other","Adult","Herring","No",NA,"Not clipped",124,21,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"2a50be3d-52eb-4bc7-8a2a-d7ca8608f98c","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:50:26.000Z",2024-06-12,"2024-06-13T03:30:51.000Z","jonat192@gmail.com","Other 154","Other","Adult","Smelt","No",NA,"Not clipped",154,25,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"dec1dcd6-ebfe-4d7d-b9a5-6c5ff396644c","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:51:13.000Z",2024-06-12,"2024-06-13T03:30:53.000Z","jonat192@gmail.com","Other 158","Other","Adult","Smelt","No",NA,"Not clipped",158,26,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"feedffc1-4809-42d0-a41b-b7ef717f897f","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:51:52.000Z",2024-06-12,"2024-06-13T03:30:55.000Z","jonat192@gmail.com","Other 166","Other","Adult","Smelt","No",NA,"Not clipped",166,32,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"8edf75c1-ea33-415d-ae7c-55a106944972","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:52:29.000Z",2024-06-12,"2024-06-13T03:30:57.000Z","jonat192@gmail.com","Other 128","Other","Adult","Herring","No",NA,"Not clipped",128,35,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"dc1fca42-e7b0-4fcc-8826-18e58b8056f9","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:53:04.000Z",2024-06-12,"2024-06-13T03:30:59.000Z","jonat192@gmail.com","Other 154","Other","Adult","Smelt","No",NA,"Not clipped",154,26,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"6b3796d5-c808-417c-aa29-8e8f42a8be1f","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:53:50.000Z",2024-06-12,"2024-06-13T03:31:01.000Z","jonat192@gmail.com","Other 120","Other","Adult","Sandlance","No",NA,"Not clipped",120,10,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"69c416e4-5b1b-4b7c-b3d0-9d67e938ed54","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:54:27.000Z",2024-06-12,"2024-06-13T03:31:03.000Z","jonat192@gmail.com","Other 122","Other","Adult","Sandlance","No",NA,"Not clipped",122,8,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"3a386a20-c143-4362-bd64-da17ddbf7077","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:55:16.000Z",2024-06-12,"2024-06-13T03:31:05.000Z","jonat192@gmail.com","Other 66","Other","Adult","Greenling","No",NA,"Not clipped",66,10,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"3f565075-703f-4234-833a-e2d533dae155","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:56:02.000Z",2024-06-12,"2024-06-13T03:31:07.000Z","jonat192@gmail.com","Other 72","Other","Adult","Greenling","No",NA,"Not clipped",72,12,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"2e788718-12fd-41f1-a6ed-15068885524c","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:56:38.000Z",2024-06-12,"2024-06-13T03:31:09.000Z","jonat192@gmail.com","Other 68","Other","Adult","Greenling","No",NA,"Not clipped",68,12,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"83457e6e-eccc-4c9f-9a03-28488255caaa","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:57:17.000Z",2024-06-12,"2024-06-13T03:31:11.000Z","jonat192@gmail.com","Other 118","Other","Adult","Sandlance","No",NA,"Not clipped",118,10,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"93def545-e28c-4657-8ce2-ff8e0b1df2eb","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:57:57.000Z",2024-06-12,"2024-06-13T03:31:13.000Z","jonat192@gmail.com","Other 116","Other","Adult","Sandlance","No",NA,"Not clipped",116,10,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"dc59a9f2-cde6-46fe-9caf-bb65af5eb794","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:58:38.000Z",2024-06-12,"2024-06-13T03:31:15.000Z","jonat192@gmail.com","Other 110","Other","Adult","Sandlance","No",NA,"Not clipped",110,9,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"0dd2472b-5dec-4821-b8b3-39d86ab65f37","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T18:59:25.000Z",2024-06-12,"2024-06-13T03:31:17.000Z","jonat192@gmail.com","Other 72","Other","Adult","Greenling","No",NA,"Not clipped",72,10,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"4325b81a-94db-496b-ab43-8242aea7a58d","9ecb7112-31fd-4679-8bcd-0d677ff17742","2024-06-12T19:00:22.000Z",2024-06-12,"2024-06-13T03:31:18.000Z","jonat192@gmail.com","Other 68","Other","Adult","Greenling","No",NA,"Not clipped",68,9,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","10be56b3-c9bb-4868-8f04-45a12087177a",2024-06-12,"PSJ-PRS1 PRCD",5379097,394978,c(-124.423269255395, 48.5561690681331),48.5561690681331,-124.423269255395
"b9357e96-9ec2-4222-b400-aa8c6b8b9566","dbf88f93-e235-4240-92a6-9fa3fd7c1838","2024-06-12T19:50:58.000Z",2024-06-12,"2024-06-13T03:31:27.000Z","jonat192@gmail.com","Chinook 76 SJ24-PRS011","Chinook","Smolt","","No",NA,"Not clipped",76,26,NA,"Yes","SJ24-PRS011","","12:50","",NA,"","No",NA,NA,NA,"No","","","b9357e96-9ec2-4222-b400-aa8c6b8b9566_1718221847.jpg","","e107f201-2e35-40e6-99b8-9aed7d6adbff",2024-06-12,"PSJ-PRS Offshore A",5380000,394634,c(-124.428158315888, 48.5642324920147),48.5642324920147,-124.428158315888
"dee59f8f-685e-4f2a-8388-20d640e7d523","dbf88f93-e235-4240-92a6-9fa3fd7c1838","2024-06-12T19:53:37.000Z",2024-06-12,"2024-06-13T03:31:29.000Z","jonat192@gmail.com","Chinook 85 SJ24-PRS012","Chinook","Adult","","No",NA,"Not clipped",85,13,NA,"Yes","SJ24-PRS012","","12:52","",NA,"","No",NA,NA,NA,"No","","","dee59f8f-685e-4f2a-8388-20d640e7d523_1718222014.jpg","","e107f201-2e35-40e6-99b8-9aed7d6adbff",2024-06-12,"PSJ-PRS Offshore A",5380000,394634,c(-124.428158315888, 48.5642324920147),48.5642324920147,-124.428158315888
"866c0439-b146-41b4-963b-2e8ca8df0c2d","dbf88f93-e235-4240-92a6-9fa3fd7c1838","2024-06-12T19:56:21.000Z",2024-06-12,"2024-06-13T03:31:31.000Z","jonat192@gmail.com","Chum 97","Chum","Smolt","","No",NA,"Not clipped",97,14,NA,"No","","","","",NA,"","No",NA,NA,NA,"No","","","","","e107f201-2e35-40e6-99b8-9aed7d6adbff",2024-06-12,"PSJ-PRS Offshore A",5380000,394634,c(-124.428158315888, 48.5642324920147),48.5642324920147,-124.428158315888
"8a42630e-2e71-4602-a486-80e90e565bdc","dbf88f93-e235-4240-92a6-9fa3fd7c1838","2024-06-12T19:58:39.000Z",2024-06-12,"2024-06-13T03:31:33.000Z","jonat192@gmail.com","Chinook 90 SJ24-PRS013","Chinook","Smolt","","No",NA,"Not clipped",90,27,NA,"Yes","SJ24-PRS013","","12:57","",NA,"","No",NA,NA,NA,"Yes","SJ24-PRS013","Random","8a42630e-2e71-4602-a486-80e90e565bdc_1718222493.jpg","","e107f201-2e35-40e6-99b8-9aed7d6adbff",2024-06-12,"PSJ-PRS Offshore A",5380000,394634,c(-124.428158315888, 48.5642324920147),48.5642324920147,-124.428158315888
