ec5_uuid,ec5_parent_uuid,created_at,uploaded_at,created_by,title,242_Species,243_Life_Stage,244_List,248_Adipose_Clip_Sta,249_Fork_Length_mm,250_Height_mm,251_Weight_g,252_Are_you_collecti,254_DNA_sample__What,255_Gill_Vial_,256_Time_gill_sample,258_Clinical_Signs_c,259__of_Adult_Motile,260_Clinical_Comment,266_Is_this_a_lethal,268_Lethal_Sample_,269_Type_of_Lethal_S,271_Fish_Photo_clini,272_Comments
0696a689-7cc4-406a-81ae-0ef05f4bdd8b,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T17:43:27.208Z,2024-03-28T20:49:35.000Z,research@pacheedaht.ca,Coho 37,Coho,Fry,NA,Not clipped,37,NA,0.43,No,,,,NA,NA,NA,No,,,NA,
46443ef7-d344-47de-bd98-431eb04b7e63,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T17:47:14.318Z,2024-03-28T20:49:38.000Z,research@pacheedaht.ca,Coho 94,Coho,Smolt,NA,Not clipped,94,NA,9.43,No,,,,NA,NA,NA,No,,,NA,
b617bccc-f67d-4645-b25e-c77e03ef7889,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T17:50:26.252Z,2024-03-28T20:49:39.000Z,research@pacheedaht.ca,Coho 97,Coho,Smolt,NA,Not clipped,97,NA,11.99,No,,,,NA,NA,NA,No,,,NA,
ec3b83d1-5b21-4398-a9eb-f2f0ff5928b6,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T17:52:27.913Z,2024-03-28T20:49:41.000Z,research@pacheedaht.ca,Coho 105,Coho,Smolt,NA,Not clipped,105,NA,13.89,No,,,,NA,NA,NA,No,,,NA,
8418801f-a8ff-493a-afb6-994291278b46,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T17:54:13.740Z,2024-03-28T20:49:44.000Z,research@pacheedaht.ca,Coho 85,Coho,Smolt,NA,Not clipped,85,NA,6,No,,,,NA,NA,NA,No,,,NA,
f88a4bc8-e576-41a0-acfc-ad83a5cd31ed,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T17:56:11.990Z,2024-03-28T20:49:46.000Z,research@pacheedaht.ca,Coho 34,Coho,Fry,NA,Not clipped,34,NA,0.27,No,,,,NA,NA,NA,No,,,NA,
b4316a14-cce5-4f12-8152-7be5b3cb50b5,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T17:58:57.089Z,2024-03-28T20:49:48.000Z,research@pacheedaht.ca,Coho 32,Coho,Fry,NA,Not clipped,32,NA,0.22,No,,,,NA,NA,NA,No,,,NA,
19ab7aa9-ec7e-4441-9405-e493d720e5e8,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T18:08:50.432Z,2024-03-28T20:50:31.000Z,research@pacheedaht.ca,Coho 34,Coho,Fry,NA,Not clipped,34,NA,0.34,No,,,,NA,NA,NA,No,,,NA,
18d3359c-bc09-431b-bf37-ae306126baa9,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T18:09:39.100Z,2024-03-28T20:50:33.000Z,research@pacheedaht.ca,Coho 35,Coho,Fry,NA,Not clipped,35,NA,0.38,No,,,,NA,NA,NA,No,,,NA,
e9f057d7-8ea0-4553-b3f1-768228d74603,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T18:11:04.692Z,2024-03-28T20:50:34.000Z,research@pacheedaht.ca,Coho 33,Coho,Fry,NA,Not clipped,33,NA,0.3,No,,,,NA,NA,NA,No,,,NA,
fec056a2-6c01-4a45-b5fa-1a4f0379e690,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T18:13:43.844Z,2024-03-28T20:50:37.000Z,research@pacheedaht.ca,Coho 37,Coho,Fry,NA,Not clipped,37,NA,0.43,No,,,,NA,NA,NA,No,,,NA,
ead72dc0-a70f-4a0a-b5de-f743adc256a9,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T18:17:08.813Z,2024-03-28T20:50:39.000Z,research@pacheedaht.ca,Coho 34,Coho,Fry,NA,Not clipped,34,NA,0.3,No,,,,NA,NA,NA,No,,,NA,
4126b9a8-d479-4661-8f71-899dacfc4f77,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T19:04:55.601Z,2024-03-28T20:50:47.000Z,research@pacheedaht.ca,Chinook 40,Chinook,Fry,NA,Not clipped,40,NA,0.45,No,,,,NA,NA,NA,Yes,Sjf24-03-28-1,Random,NA,
1c6d0c8f-ab24-41d0-9103-6b92970966bd,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T19:06:46.935Z,2024-03-28T20:50:41.000Z,research@pacheedaht.ca,Chinook 41,Chinook,Fry,NA,Not clipped,41,NA,0.59,No,,,,NA,NA,NA,No,,,NA,
e402ea4f-f165-4b97-a1cc-e643d3528c05,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T19:21:10.430Z,2024-03-28T20:50:43.000Z,research@pacheedaht.ca,Chinook 41,Chinook,Fry,NA,Not clipped,41,NA,0.53,No,,,,NA,NA,NA,No,,,NA,
1f87bac9-a488-45d8-99ed-1a4197ed42cf,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T19:25:20.969Z,2024-03-28T20:50:45.000Z,research@pacheedaht.ca,Chinook 40,Chinook,Fry,NA,Not clipped,40,NA,0.54,No,,,,NA,NA,NA,Yes,Sjf24-03-28-2,Random,NA,
e8cf3959-69af-4064-b9bd-17344883d312,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T19:31:43.061Z,2024-03-28T20:50:49.000Z,research@pacheedaht.ca,Chum 38,Chum,Fry,NA,Not clipped,38,NA,0.39,No,,,,NA,NA,NA,No,,,NA,
3de2ff2f-188c-4c22-8f59-73a22d4277c2,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T19:32:50.480Z,2024-03-28T20:50:51.000Z,research@pacheedaht.ca,Chinook 40,Chinook,Fry,NA,Not clipped,40,NA,0.45,No,,,,NA,NA,NA,No,,,NA,
85bcb0fe-8afb-4078-a429-b01acd6f43f1,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T19:34:08.640Z,2024-03-28T20:50:53.000Z,research@pacheedaht.ca,Chinook 40,Chinook,Fry,NA,Not clipped,40,NA,0.54,No,,,,NA,NA,NA,No,,,NA,
66dc9c53-e9af-4d38-9d6a-586258a5b2bd,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T19:35:16.084Z,2024-03-28T20:50:55.000Z,research@pacheedaht.ca,Chinook 42,Chinook,Fry,NA,Not clipped,42,NA,0.55,No,,,,NA,NA,NA,No,,,NA,
19982263-60e9-4225-aa2b-3e977df7e595,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T19:37:41.763Z,2024-03-28T20:52:44.000Z,research@pacheedaht.ca,Chinook 40,Chinook,Fry,NA,Not clipped,40,6,0.53,No,,,,NA,NA,NA,Yes,Sjf24-03-28-03,Random,NA,
022116ee-d0b3-4d24-8ed0-fe61b55bef95,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T19:43:52.096Z,2024-03-28T20:52:47.000Z,research@pacheedaht.ca,Chinook 39,Chinook,Fry,NA,Not clipped,39,NA,0.42,No,,,,NA,NA,NA,No,,,NA,
f339cb19-9e02-4e54-9162-997243d55992,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T19:45:45.616Z,2024-03-28T20:52:49.000Z,research@pacheedaht.ca,Chinook 41,Chinook,Fry,NA,Not clipped,41,NA,0.54,No,,,,NA,NA,NA,No,,,NA,
42b3ec0a-f8f6-4841-bf02-5711df8ddc96,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T19:47:25.989Z,2024-03-28T20:52:51.000Z,research@pacheedaht.ca,Chinook 40,Chinook,Fry,NA,Not clipped,40,NA,0.55,No,,,,NA,NA,NA,Yes,Sjf24-03-28-04,Random,NA,
52f38735-5391-4e15-8a19-34b09ddad62f,18d38119-400d-42f2-af3f-7fc489133527,2024-03-28T19:54:38.642Z,2024-03-28T20:52:53.000Z,research@pacheedaht.ca,Chinook 42,Chinook,Fry,NA,Not clipped,42,NA,0.53,No,,,,NA,NA,NA,No,,,NA,
9657e221-e2a8-4ae6-9bf9-cbfd0f7e4eb5,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T19:33:51.814Z,2024-04-04T00:40:54.000Z,research@pacheedaht.ca,Coho 36,Coho,Fry,NA,Not clipped,36,NA,39,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
7017f09a-790f-48ca-a029-5877eb731383,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T19:35:27.567Z,2024-04-04T00:40:57.000Z,research@pacheedaht.ca,Chinook 43,Chinook,Fry,NA,Not clipped,43,NA,65,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
8905ec79-b754-41df-b8bc-b8753a0552a3,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T19:36:52.142Z,2024-04-04T00:40:59.000Z,research@pacheedaht.ca,Coho 37,Coho,Fry,NA,Not clipped,37,NA,41,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
e24633bc-a437-4cb9-8d6a-27927abb684b,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T19:38:20.404Z,2024-04-04T00:41:01.000Z,research@pacheedaht.ca,Coho 36,Coho,Fry,NA,Not clipped,36,NA,38,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
9caab900-4e39-48b8-a5cf-b932e30a7b16,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T19:39:24.982Z,2024-04-04T00:41:03.000Z,research@pacheedaht.ca,Coho 35,Coho,Fry,NA,Not clipped,35,NA,38,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
dba63e24-b0e7-43f7-9e23-92ccaaf88af5,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T19:40:23.901Z,2024-04-04T00:41:05.000Z,research@pacheedaht.ca,Coho 35,Coho,Fry,NA,Not clipped,35,NA,34,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
3194241e-62e3-4c0a-a346-a919e6b9c166,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T19:41:17.691Z,2024-04-04T00:41:07.000Z,research@pacheedaht.ca,Coho 33,Coho,Fry,NA,Not clipped,33,NA,35,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
6dc48702-2095-44c7-b90a-14319ec0e818,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T19:42:49.654Z,2024-04-04T00:41:09.000Z,research@pacheedaht.ca,Coho 35,Coho,Fry,NA,Not clipped,35,NA,39,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
500c85f4-2235-4005-849e-8ab8949209ff,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T19:44:01.440Z,2024-04-04T00:41:11.000Z,research@pacheedaht.ca,Coho 37,Coho,Fry,NA,Not clipped,37,NA,45,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
bf4c6c26-3479-4941-8db4-03c4aaefc2eb,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T19:45:01.933Z,2024-04-04T00:41:17.000Z,research@pacheedaht.ca,Coho 35,Coho,Fry,NA,Not clipped,35,NA,37,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
784756aa-d6d6-4f62-bbc3-42a15af60e91,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T19:46:09.255Z,2024-04-04T00:41:18.000Z,research@pacheedaht.ca,Chinook 39,Chinook,Fry,NA,Not clipped,39,NA,55,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
a7711e15-0f51-4a58-8733-b6d0ea382d2e,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T19:47:39.048Z,2024-04-04T00:41:20.000Z,research@pacheedaht.ca,Coho 37,Coho,Fry,NA,Not clipped,37,NA,43,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
e08fe592-c383-48c9-aca9-6b14ea2ac257,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T19:48:45.939Z,2024-04-04T00:41:23.000Z,research@pacheedaht.ca,Coho 32,Coho,Fry,NA,Not clipped,32,NA,30,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
3148f303-f97e-4101-824f-94556289fa9f,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T19:49:42.139Z,2024-04-04T00:41:25.000Z,research@pacheedaht.ca,Coho 34,Coho,Fry,NA,Not clipped,34,NA,31,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
22323bc6-f811-4a0f-871a-9ac611ff78bc,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T19:51:00.602Z,2024-04-04T00:41:27.000Z,research@pacheedaht.ca,Coho 32,Coho,Fry,NA,Not clipped,32,NA,28,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
83df90c2-45e8-4387-bdda-ff433d043146,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T19:51:48.318Z,2024-04-04T00:41:29.000Z,research@pacheedaht.ca,Coho 34,Coho,Fry,NA,Not clipped,34,NA,33,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
8347790a-2848-42d4-8ba3-dabf201d10b7,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:00:02.015Z,2024-04-04T00:41:31.000Z,research@pacheedaht.ca,Chinook 39,Chinook,Fry,NA,Not clipped,39,NA,58,No,NA,NA,NA,NA,NA,NA,Yes,Sjf2404031,Random,NA,NA
5ae12ce1-9489-4896-8999-b84fe0f7a5d0,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:03:42.834Z,2024-04-04T00:41:33.000Z,research@pacheedaht.ca,Chinook 38,Chinook,Fry,NA,Not clipped,38,NA,45,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
fb509a17-7dc8-4686-836d-b15652441be2,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:04:35.874Z,2024-04-04T00:41:35.000Z,research@pacheedaht.ca,Coho 37,Coho,Fry,NA,Not clipped,37,NA,46,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
de49bc41-a510-4314-9426-d2d5c8da3676,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:05:30.143Z,2024-04-04T00:41:37.000Z,research@pacheedaht.ca,Coho 35,Coho,Fry,NA,Not clipped,35,NA,38,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
e0ed3ff2-c571-49ad-b191-9ff04d88a610,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:06:33.083Z,2024-04-04T00:41:39.000Z,research@pacheedaht.ca,Coho 35,Coho,Fry,NA,Not clipped,35,NA,35,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
8fd2a6b4-973a-494d-9d77-3c037479128d,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:07:21.471Z,2024-04-04T00:41:41.000Z,research@pacheedaht.ca,Coho 34,Coho,Fry,NA,Not clipped,34,NA,34,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
50fa3c38-a026-44ac-80a2-34f43b8a6f9f,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:08:09.106Z,2024-04-04T00:41:43.000Z,research@pacheedaht.ca,Coho 36,Coho,Fry,NA,Not clipped,36,NA,40,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
47942cdd-17cb-497d-b7bd-2a360986b687,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:09:00.580Z,2024-04-04T00:41:45.000Z,research@pacheedaht.ca,Coho 36,Coho,Fry,NA,Not clipped,36,NA,39,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
012a088d-ac81-4617-b1b5-cf3ca7638219,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:09:42.401Z,2024-04-04T00:41:48.000Z,research@pacheedaht.ca,Coho 33,Coho,Fry,NA,Not clipped,33,NA,26,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
428576f2-88a0-4c3d-876d-cc5b7618d034,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:10:20.138Z,2024-04-04T00:41:50.000Z,research@pacheedaht.ca,Coho 35,Coho,Fry,NA,Not clipped,35,NA,39,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
e5b822ce-370b-4d2f-ab57-c9741b3188e2,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:11:07.810Z,2024-04-04T00:41:52.000Z,research@pacheedaht.ca,Coho 34,Coho,Fry,NA,Not clipped,34,NA,39,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
a22c0731-d8ee-4bfa-a5fd-6f6d59416f1c,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:12:00.666Z,2024-04-04T00:41:54.000Z,research@pacheedaht.ca,Chinook 43,Chinook,Fry,NA,Not clipped,43,NA,50,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
c6ebb1cf-9a15-4026-ac34-809b08d1a907,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:12:41.085Z,2024-04-04T00:41:56.000Z,research@pacheedaht.ca,Coho 36,Coho,Fry,NA,Not clipped,36,NA,41,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
bfe39c3a-343e-45ab-a79b-c05e35904bcd,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:13:44.971Z,2024-04-04T00:41:58.000Z,research@pacheedaht.ca,Coho 34,Coho,Fry,NA,Not clipped,34,NA,31,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
5fa46e1a-d3eb-422f-9918-0446c543d37b,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:14:40.200Z,2024-04-04T00:42:01.000Z,research@pacheedaht.ca,Coho 34,Coho,Fry,NA,Not clipped,34,NA,36,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
d8d1c6c7-a2fc-4357-9a46-6095118b0868,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:15:25.004Z,2024-04-04T00:42:03.000Z,research@pacheedaht.ca,Chinook 38,Chinook,Fry,NA,Not clipped,38,NA,39,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
4d84c857-c2f5-49b0-a3ab-a9ce2421b4de,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:16:12.876Z,2024-04-04T00:42:04.000Z,research@pacheedaht.ca,Coho 36,Coho,Fry,NA,Not clipped,36,NA,41,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
5bdcff58-f53d-4571-af13-693b465bd4e4,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:19:09.794Z,2024-04-04T00:42:07.000Z,research@pacheedaht.ca,Chinook 43,Chinook,Fry,NA,Not clipped,43,NA,59,No,NA,NA,NA,NA,NA,NA,Yes,Sjf2404032,Random,NA,NA
c54670eb-46af-4394-8fda-76c076200010,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:26:20.287Z,2024-04-04T00:42:09.000Z,research@pacheedaht.ca,Coho 34,Coho,Fry,NA,Not clipped,34,NA,35,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
d606deee-be40-4de2-9d5e-ab23c58b6b5a,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:27:15.124Z,2024-04-04T00:42:11.000Z,research@pacheedaht.ca,Coho 36,Coho,Fry,NA,Not clipped,36,NA,39,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
1d196de7-ad4b-44dc-be0e-9100b05b8474,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:27:56.261Z,2024-04-04T00:42:14.000Z,research@pacheedaht.ca,Coho 34,Coho,Fry,NA,Not clipped,34,NA,34,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
a5b361e6-cd61-4f80-b511-2fd26d3b2598,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:28:34.749Z,2024-04-04T00:42:16.000Z,research@pacheedaht.ca,Coho 35,Coho,Fry,NA,Not clipped,35,NA,35,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
021d9394-57cf-4ee0-a191-bef5188b6666,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:29:21.018Z,2024-04-04T00:42:18.000Z,research@pacheedaht.ca,Coho 35,Coho,Fry,NA,Not clipped,35,NA,34,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
289bb345-0fe0-4033-b31e-386f82966432,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:37:24.663Z,2024-04-04T00:42:20.000Z,research@pacheedaht.ca,Coho 88,Coho,Smolt,NA,Not clipped,88,NA,7.52,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
f3cbe3df-3971-42b1-a4e6-1fbb0af14ab3,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:39:49.768Z,2024-04-04T00:42:22.000Z,research@pacheedaht.ca,Coho 85,Coho,Smolt,NA,Not clipped,85,NA,7.58,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
ecd7315f-100f-44f2-927c-59cdc71d22eb,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:40:41.014Z,2024-04-04T00:42:24.000Z,research@pacheedaht.ca,Coho 72,Coho,Smolt,NA,Not clipped,72,NA,3.72,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
72f0d5bc-de46-48a9-bdf4-a7f0c518c1cb,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:53:52.791Z,2024-04-04T00:42:26.000Z,research@pacheedaht.ca,Coho 85,Coho,Smolt,NA,Not clipped,85,NA,5.63,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
81f049f1-50f9-40c2-a9cb-facf20c8f259,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:55:32.399Z,2024-04-04T00:42:28.000Z,research@pacheedaht.ca,Coho 95,Coho,Smolt,NA,Not clipped,95,NA,8.9,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
2eb5bea7-b8ef-41e3-8cfe-328fba22c0d6,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:56:24.668Z,2024-04-04T00:42:30.000Z,research@pacheedaht.ca,Coho 68,Coho,Smolt,NA,Not clipped,68,NA,3.47,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
1b4113da-8f4f-4aa2-bfca-11ec03f432fa,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T20:57:28.442Z,2024-04-04T00:42:33.000Z,research@pacheedaht.ca,Coho 98,Coho,Smolt,NA,Not clipped,98,NA,7.56,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
c1523539-a4c5-4d1f-83a8-199e9a8d3e77,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T21:47:01.137Z,2024-04-04T00:42:35.000Z,research@pacheedaht.ca,Chinook 38,Chinook,Fry,NA,Not clipped,38,NA,55,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
15d124d8-29da-41ce-9130-73a4fc248a50,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T21:47:45.187Z,2024-04-04T00:42:37.000Z,research@pacheedaht.ca,Chinook 43,Chinook,Fry,NA,Not clipped,43,NA,67,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
5830f406-8e63-4ec5-a29d-dc6cdc6b1dde,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T21:48:35.440Z,2024-04-04T00:42:39.000Z,research@pacheedaht.ca,Chinook 37,Chinook,Fry,NA,Not clipped,37,NA,46,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
6b35fc47-be06-4d93-83dc-62e5e6674c28,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T21:49:19.362Z,2024-04-04T00:42:41.000Z,research@pacheedaht.ca,Chinook 41,Chinook,Fry,NA,Not clipped,41,NA,53,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
01c44a38-0b6b-4e3f-b8d2-90c9971557fc,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T21:50:09.919Z,2024-04-04T00:42:43.000Z,research@pacheedaht.ca,Chum 43,Chum,Fry,NA,Not clipped,43,NA,52,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
6ce76890-ec00-4810-98fc-37de83fbe99f,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T21:51:00.741Z,2024-04-04T00:42:45.000Z,research@pacheedaht.ca,Chinook 37,Chinook,Fry,NA,Not clipped,37,NA,42,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
b399babd-de0b-4051-8664-03e68f532977,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T21:51:35.525Z,2024-04-04T00:42:47.000Z,research@pacheedaht.ca,Chinook 38,Chinook,Fry,NA,Not clipped,38,NA,47,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
c0e0bd08-9727-4405-a097-528fe378ae1a,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T21:52:39.251Z,2024-04-04T00:42:49.000Z,research@pacheedaht.ca,Chinook 43,Chinook,Fry,NA,Not clipped,43,58,NA,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
c70b60f0-b6b6-494d-b948-d4d4fd317fda,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T21:57:14.235Z,2024-04-04T00:42:51.000Z,research@pacheedaht.ca,Chinook 36,Chinook,Fry,NA,Not clipped,36,NA,43,No,NA,NA,NA,NA,NA,NA,Yes,Sjf2404033,Random,NA,NA
7b7570af-ebe5-4370-9b82-0e2e752bfd36,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:01:19.288Z,2024-04-04T00:42:53.000Z,research@pacheedaht.ca,Chinook 41,Chinook,Fry,NA,Not clipped,41,NA,54,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
ca2efbe8-b23d-4c32-84c8-4d2b99b72524,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:02:54.435Z,2024-04-04T00:42:55.000Z,research@pacheedaht.ca,Chinook 42,Chinook,Fry,NA,Not clipped,42,NA,58,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
7d55e914-ed35-4739-9789-092a2bf44b12,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:03:40.697Z,2024-04-04T00:42:58.000Z,research@pacheedaht.ca,Chinook 40,Chinook,Fry,NA,Not clipped,40,NA,55,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
12794755-d14b-460f-9f5a-70d3c6845ae9,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:04:21.703Z,2024-04-04T00:43:00.000Z,research@pacheedaht.ca,Chinook 33,Chinook,Fry,NA,Not clipped,33,NA,32,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
4b3b2a13-c7d6-40ae-b03e-c32e7bf30e46,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:05:23.727Z,2024-04-04T00:43:02.000Z,research@pacheedaht.ca,Chinook 42,Chinook,Fry,NA,Not clipped,42,NA,51,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
5d637c09-ce6f-403b-b207-c384c5998132,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:06:23.064Z,2024-04-04T00:43:05.000Z,research@pacheedaht.ca,Chinook 43,Chinook,Fry,NA,Not clipped,43,NA,56,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
44626120-e365-4b46-9a44-62dff772e507,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:07:51.928Z,2024-04-04T00:43:07.000Z,research@pacheedaht.ca,Chum 43,Chum,Fry,NA,Not clipped,43,NA,53,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
71cfaf28-4461-4065-8194-9286fd67b970,faa743be-89cb-45ca-a7da-42621e599043,2024-04-03T22:08:38.717Z,2024-04-04T00:43:09.000Z,research@pacheedaht.ca,Chinook 39,Chinook,Fry,NA,Not clipped,39,NA,46,No,NA,NA,NA,NA,NA,NA,No,,,NA,NA
